1543.797070 86.752
1554.984060 86.800
1566.252115 86.848
1577.601824 86.895
1589.033777 86.943
1600.548571 86.991
1612.146806 87.038
1623.829086 87.087
1635.596021 87.135
1647.448224 87.185
1659.386313 87.235
1671.410910 87.287
1683.522643 87.339
1695.722142 87.393
1708.010043 87.448
1720.386988 87.504
1732.853621 87.561
1745.410593 87.618
1758.058558 87.676
1770.798175 87.735
1783.630108 87.795
1796.555027 87.855
1809.573606 87.916
1822.686522 87.978
1835.894460 88.041
1849.198108 88.105
1862.598160 88.171
1876.095314 88.238
1889.690274 88.306
1903.383748 88.376
1917.176452 88.446
1931.069103 88.518
1945.062425 88.591
1959.157149 88.666
1973.354010 88.743
1987.653746 88.821
2002.057105 88.901
2016.564836 88.983
2031.177696 89.066
2045.896447 89.151
2060.721856 89.236
2075.654696 89.323
2090.695745 89.410
2105.845789 89.497
2121.105615 89.584
2136.476021 89.671
2151.957807 89.757
2167.551780 89.843
2183.258754 89.928
2199.079547 90.012
2215.014984 90.095
2231.065895 90.176
2247.233119 90.257
2263.517496 90.335
2279.919877 90.413
2296.441116 90.489
2313.082075 90.564
2329.843622 90.638
2346.726629 90.710
2363.731977 90.780
2380.860554 90.848
2398.113251 90.915
2415.490968 90.981
2432.994611 91.045
2450.625093 91.106
2468.383333 91.167
2486.270256 91.225
2504.286795 91.282
2522.433889 91.336
2540.712485 91.389
2559.123535 91.439
2577.667999 91.487
2596.346844 91.532
2615.161044 91.575
2634.111579 91.615
2653.199437 91.652
2672.425614 91.687
2691.791111 91.718
2711.296939 91.746
2730.944115 91.772
2750.733662 91.794
2770.666612 91.812
2790.744004 91.828
2810.966885 91.839
2831.336310 91.848
2851.853340 91.852
2872.519045 91.854
2893.334502 91.851
2914.300797 91.846
2935.419022 91.837
2956.690278 91.824
2978.115675 91.808
2999.696328 91.789
3021.433365 91.766
3043.327916 91.740
3065.381125 91.711
3087.594140 91.678
3109.968120 91.643
3132.504231 91.605
3155.203648 91.565
3178.067554 91.522
3201.097142 91.477
3224.293611 91.429
3247.658172 91.380
3271.192042 91.328
3294.896448 91.275
3318.772626 91.220
3342.821820 91.165
3367.045285 91.107
3391.444283 91.049
3416.020086 90.990
3440.773976 90.929
3465.707243 90.868
3490.821186 90.806
3516.117115 90.744
3541.596349 90.681
3567.260217 90.617
3593.110055 90.553
3619.147211 90.489
3645.373044 90.425
3671.788920 90.361
3698.396216 90.298
3725.196319 90.234
3752.190627 90.172
3779.380547 90.110
3806.767497 90.049
3834.352903 89.989
3862.138205 89.930
3890.124851 89.871
3918.314299 89.813
3946.708019 89.756
3975.307493 89.698
4004.114210 89.641
4033.129672 89.585
4062.355392 89.529
4091.792894 89.474
4121.443712 89.419
4151.309392 89.366
4181.391491 89.314
4211.691577 89.263
4242.211231 89.213
4272.952042 89.164
4303.915614 89.116
4335.103561 89.069
4366.517508 89.023
4398.159094 88.978
4430.029968 88.934
4462.131791 88.890
4494.466237 88.848
4527.034992 88.806
4559.839754 88.766
4592.882233 88.726
4626.164151 88.686
4659.687243 88.648
4693.453258 88.611
4727.463955 88.574
4761.721107 88.539
4796.226501 88.504
4830.981936 88.470
4865.989222 88.436
4901.250186 88.403
4936.766665 88.370
4972.540512 88.337
5008.573590 88.305
5044.867779 88.272
5081.424970 88.240
5118.247070 88.208
5155.335998 88.177
5192.693688 88.145
5230.322087 88.114
5268.223157 88.084
5306.398874 88.053
5344.851228 88.022
5383.582223 87.991
5422.593879 87.961
5461.888229 87.930
5501.467323 87.902
5541.333223 87.875
5581.488008 87.850
5621.933771 87.829
5662.672620 87.810
5703.706680 87.795
5745.038090 87.782
5786.669005 87.770
5828.601594 87.759
5870.838043 87.747
5913.380556 87.734
5956.231349 87.720
5999.392657 87.704
6042.866729 87.686
6086.655832 87.667
6130.762250 87.649
6175.188280 87.633
6219.936240 87.619
6265.008462 87.610
6310.407296 87.606
6356.135108 87.608
6402.194284 87.616
6448.587222 87.629
6495.316344 87.647
6542.384083 87.670
6589.792895 87.696
6637.545251 87.724
6685.643640 87.754
6734.090570 87.785
6782.888566 87.817
6832.040173 87.849
6881.547952 87.882
6931.414486 87.916
6981.642372 87.948
7032.234231 87.980
7083.192699 88.008
7134.520433 88.033
7186.220109 88.053
7238.294422 88.065
7290.746088 88.068
7343.577839 88.061
7396.792431 88.040
7450.392638 88.005
7504.381255 87.955
7558.761095 87.888
